branch_id,category,total_revenue,transaction_count,avg_revenue_per_transaction,avg_price,avg_qty,latitude,longitude,district,peak_month,first_sale_date,last_sale_date,monthly_revenue,operational_days,daily_revenue,transactions_per_day,competitor_count,nearby_avg_revenue,district_avg_revenue,district_median_revenue,district_branch_count,district_avg_competition,district_encoded,category_encoded
50784,Thai Food,2230221.5363,31,71942.6302032258,32558.096929032257,1.4193548387096775,-6.26715,106.78375,Kebayoran Lama,1,2024-01-01,2024-03-31,754310.4840552444,91,24507.928970329667,0.34065934065934067,8,2406613475.7100115,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,16
50796,Alcoholic Beverages,5452170166.9722,1566,3481590.1449375483,316464.8709810983,4.173690932311622,-6.2236876,106.8234033,Setia Budi,3,2024-01-01,2024-03-31,1844045109.8070421,91,59913957.87881539,17.208791208791208,19,228717828.09125093,1564378617.563536,50088681.777777776,287,14.264808362369338,7,0
50796,Bakery and Pastries,7251316.7308,68,106637.01074705883,58071.71074705882,1.4705882352941178,-6.2236876,106.8234033,Setia Budi,1,2024-01-01,2024-03-31,2452556.458728356,91,79684.79923956044,0.7472527472527473,4,272797651.4260496,1564378617.563536,50088681.777777776,287,14.264808362369338,7,1
50796,Chinese Food,4230205035.6106,166,25483162.865124095,1279077.7628228916,10.337349397590362,-6.2236876,106.8234033,Setia Budi,3,2024-03-12,2024-03-31,1430749347.5998518,20,211510251.78053,8.3,3,442790895.9628389,1564378617.563536,50088681.777777776,287,14.264808362369338,7,4
50796,Coffee,192894610.3972,422,457096.2331687203,215225.49268625592,1.6682464454976302,-6.2236876,106.8234033,Setia Budi,3,2024-01-01,2024-03-31,65241243.78323075,91,2119720.993375824,4.637362637362638,12,6129265801.408813,1564378617.563536,50088681.777777776,287,14.264808362369338,7,5
50796,Comfort Food,470572.4532,32,14705.3891625,9607.5463875,1.625,-6.2236876,106.8234033,Setia Budi,1,2024-01-03,2024-03-22,159158.06083786668,80,5882.155665,0.4,21,424910313.7951333,1564378617.563536,50088681.777777776,287,14.264808362369338,7,6
50796,Japanese Food,44044499052.7042,12718,3463162.372440966,296068.0970904387,3.795093568171096,-6.2236876,106.8234033,Setia Budi,3,2024-01-01,2024-03-31,14896828346.270176,91,484005484.09565055,139.75824175824175,11,7652343006.163595,1564378617.563536,50088681.777777776,287,14.264808362369338,7,9
50796,Non-Food Items/ Event,1252947972.951,706,1774713.8427067988,171502.41641643058,3.9943342776203967,-6.2236876,106.8234033,Setia Budi,2,2024-01-01,2024-03-31,423774847.740316,91,13768659.043417582,7.758241758241758,25,564084926.7131543,1564378617.563536,50088681.777777776,287,14.264808362369338,7,10
50796,Seafood,16263895.98,158,102936.05050632912,43685.07975443038,1.5822784810126582,-6.2236876,106.8234033,Setia Budi,3,2024-01-01,2024-03-31,5500811.040346667,91,178724.13164835164,1.7362637362637363,15,74333743.17010409,1564378617.563536,50088681.777777776,287,14.264808362369338,7,11
50796,Set Meals and Combos,537094720.1438,920,583798.6088519566,151138.14353934783,2.108695652173913,-6.2236876,106.8234033,Setia Budi,1,2024-01-01,2024-03-31,181657369.7908586,91,5902139.7818,10.10989010989011,16,3040263211.0435195,1564378617.563536,50088681.777777776,287,14.264808362369338,7,12
50796,Snacks and Appetizers,51007735.0642,262,194686.01169541985,40960.15368091603,3.267175572519084,-6.2236876,106.8234033,Setia Budi,3,2024-01-01,2024-03-31,17251949.50393609,91,560524.561145055,2.879120879120879,14,12200472.816843173,1564378617.563536,50088681.777777776,287,14.264808362369338,7,13
50796,Steaks and BBQ,2796288.0,30,93209.6,93209.6,1.0,-6.2236876,106.8234033,Setia Budi,2,2024-01-15,2024-03-15,945766.7413333333,61,45840.7868852459,0.4918032786885246,20,746890136.619298,1564378617.563536,50088681.777777776,287,14.264808362369338,7,14
50796,Tea and Beverages,43837033001.1774,2574,17030704.35166177,274919.8819535353,16.45843045843046,-6.2236876,106.8234033,Setia Budi,3,2024-01-01,2024-03-31,14826658717.287111,91,481725637.3755758,28.285714285714285,27,3434786908.1625915,1564378617.563536,50088681.777777776,287,14.264808362369338,7,15
50796,Thai Food,2599537.4858,46,56511.68447391304,30298.749291304346,1.3043478260869565,-6.2236876,106.8234033,Setia Budi,2,2024-01-01,2024-03-31,879221.3451972444,91,28566.345997802197,0.5054945054945055,20,604752863.7087497,1564378617.563536,50088681.777777776,287,14.264808362369338,7,16
50816,Alcoholic Beverages,143961747.0582,227,634192.7183180617,310074.1961,1.722466960352423,-6.2671747,106.7815713,Kebayoran Lama,3,2024-01-01,2024-03-31,48691062.00501787,91,1581997.2204197804,2.4945054945054945,9,369601768.5215921,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,0
50816,Bakery and Pastries,75108231.4304,121,620729.1853752066,91894.67034958677,5.669421487603306,-6.2671747,106.7815713,Kebayoran Lama,2,2024-01-01,2024-03-31,25403272.941570845,91,825365.1805538462,1.3296703296703296,6,1433530075.4070628,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,1
50816,Breakfast and Egg Dishes,21611076.4657,104,207798.8121701923,87619.85620384615,1.7596153846153846,-6.2671747,106.7815713,Kebayoran Lama,1,2024-01-01,2024-03-31,7309346.306843422,91,237484.35676593406,1.1428571428571428,11,125985947.26775669,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,2
50816,Cakes and Desserts,203471677.2958,309,658484.3925430421,149651.94191618124,2.7605177993527508,-6.2671747,106.7815713,Kebayoran Lama,3,2024-01-01,2024-03-31,68818642.85426836,91,2235952.497756044,3.3956043956043955,7,1541212045.006696,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,3
50816,Chinese Food,5389646812.0801,2569,2097955.162351148,340523.60229326587,3.282600233553912,-6.2671747,106.7815713,Kebayoran Lama,3,2024-01-01,2024-03-31,1822898321.7746472,91,59226888.04483627,28.23076923076923,5,209851096.36953345,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,4
50816,Comfort Food,2387053061.3724,473,5046623.808398308,324032.99588520086,7.7145877378435515,-6.2671747,106.7815713,Kebayoran Lama,3,2024-01-01,2024-03-31,807354390.9797317,91,26231352.322773624,5.197802197802198,7,204868784.6278203,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,6
50816,Indonesian Traditional Food,82264785.7294,224,367253.5077205357,106477.87437142858,2.7232142857142856,-6.2671747,106.7815713,Kebayoran Lama,1,2024-01-01,2024-03-31,27823778.64003262,91,904008.634389011,2.4615384615384617,2,12031645.402666667,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,8
50816,Japanese Food,58936085.0175,121,487075.0827892562,196546.6769785124,1.859504132231405,-6.2671747,106.7815713,Kebayoran Lama,2,2024-01-01,2024-03-31,19933493.643696666,91,647649.2859065934,1.3296703296703296,10,4991381048.500359,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,9
50816,Non-Food Items/ Event,392049859.4807,230,1704564.606437826,243169.37689434784,5.491304347826087,-6.2671747,106.7815713,Kebayoran Lama,3,2024-01-01,2024-03-31,132599974.69547231,91,4308240.214073626,2.5274725274725274,13,217473907.48333734,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,10
50816,Seafood,1544814479.4596,1231,1254926.4658485784,351220.49246344436,2.2851340373679934,-6.2671747,106.7815713,Kebayoran Lama,3,2024-01-01,2024-03-31,522490586.1638914,91,16975983.290764835,13.527472527472527,11,236292907.48547155,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,11
50816,Set Meals and Combos,4280472.0,1,4280472.0,1070118.0,4.0,-6.2671747,106.7815713,Kebayoran Lama,2,2024-02-24,2024-02-24,1447750.752,1,4280472.0,1.0,10,2420343180.1106567,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,12
50816,Snacks and Appetizers,59135770.3745,125,473086.16299599997,116638.080492,2.608,-6.2671747,106.7815713,Kebayoran Lama,3,2024-01-01,2024-03-31,20001031.668886445,91,649843.630489011,1.3736263736263736,11,18722560.44931059,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,13
50816,Steaks and BBQ,19547684.8496,65,300733.61307076924,61789.85817384615,3.6769230769230767,-6.2671747,106.7815713,Kebayoran Lama,1,2024-01-01,2024-03-31,6611461.409131377,91,214809.72362197802,0.7142857142857143,10,3865210828.7742987,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,14
50816,Tea and Beverages,8111230462.8056,1709,4746185.174257226,221206.78014265653,6.671152720889409,-6.2671747,106.7815713,Kebayoran Lama,3,2024-01-01,2024-03-31,2743398392.0866942,91,89134400.69017144,18.78021978021978,14,4753009326.166835,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,15
50816,Thai Food,5946263774.1003,2073,2868434.044428509,339029.4720132658,4.074288470815244,-6.2671747,106.7815713,Kebayoran Lama,3,2024-01-01,2024-03-31,2011158547.5957015,91,65343557.95714615,22.78021978021978,8,2155312946.0710554,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,16
50835,Alcoholic Beverages,117093000.0,40,2927325.0,377775.0,5.475,-6.1753917,106.8271533,Kebayoran Lama,3,2024-02-02,2024-03-30,39603454.666666664,58,2018844.8275862068,0.6896551724137931,0,0.0,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,0
50835,Cakes and Desserts,15220000.0,54,281851.85185185185,101666.66666666667,1.9814814814814814,-6.1753917,106.8271533,Kebayoran Lama,3,2024-02-01,2024-03-30,5147742.222222222,59,257966.10169491524,0.9152542372881356,0,0.0,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,3
50835,Comfort Food,48000.0,1,48000.0,24000.0,2.0,-6.1753917,106.8271533,Kebayoran Lama,3,2024-03-28,2024-03-28,16234.666666666668,1,48000.0,1.0,0,0.0,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,6
50835,Japanese Food,126470000.0,69,1832898.5507246377,181739.13043478262,3.652173913043478,-6.1753917,106.8271533,Kebayoran Lama,3,2024-02-02,2024-03-30,42774964.44444445,58,2180517.2413793104,1.1896551724137931,0,0.0,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,9
50835,Seafood,70000.0,1,70000.0,70000.0,1.0,-6.1753917,106.8271533,Kebayoran Lama,2,2024-02-03,2024-02-03,23675.555555555555,1,70000.0,1.0,0,0.0,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,11
50835,Steaks and BBQ,6102000.0,20,305100.0,154800.0,1.7,-6.1753917,106.8271533,Kebayoran Lama,2,2024-02-02,2024-03-18,2063832.0,46,132652.1739130435,0.43478260869565216,0,0.0,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,14
50835,Tea and Beverages,156000.0,4,39000.0,39000.0,1.0,-6.1753917,106.8271533,Kebayoran Lama,3,2024-02-02,2024-03-30,52762.66666666667,58,2689.655172413793,0.06896551724137931,0,0.0,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,15
50835,Thai Food,58635000.0,41,1430121.9512195121,222804.8780487805,4.951219512195122,-6.1753917,106.8271533,Kebayoran Lama,3,2024-02-01,2024-03-30,19831660.0,59,993813.5593220339,0.6949152542372882,0,0.0,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,16
50881,Alcoholic Beverages,62583000.0,22,2844681.8181818184,354409.0909090909,5.136363636363637,-6.2528023,106.80011607,Kebayoran Lama,1,2024-01-03,2024-01-29,21166961.333333332,27,2317888.888888889,0.8148148148148148,9,913476287.4645009,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,0
50881,Cakes and Desserts,34420000.0,21,1639047.619047619,171428.57142857142,3.619047619047619,-6.2528023,106.80011607,Kebayoran Lama,1,2024-01-03,2024-01-31,11641608.88888889,29,1186896.551724138,0.7241379310344828,7,2446440041.6509576,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,3
50881,Japanese Food,29520000.0,31,952258.0645161291,165483.87096774194,3.225806451612903,-6.2528023,106.80011607,Kebayoran Lama,1,2024-01-04,2024-01-30,9984320.0,27,1093333.3333333333,1.1481481481481481,9,393146182.31279874,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,9
50881,Seafood,70000.0,1,70000.0,70000.0,1.0,-6.2528023,106.80011607,Kebayoran Lama,1,2024-01-18,2024-01-18,23675.555555555555,1,70000.0,1.0,8,18699193911.123394,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,11
50881,Set Meals and Combos,70000.0,1,70000.0,70000.0,1.0,-6.2528023,106.80011607,Kebayoran Lama,1,2024-01-18,2024-01-18,23675.555555555555,1,70000.0,1.0,11,523341499.248464,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,12
50881,Steaks and BBQ,69000.0,1,69000.0,69000.0,1.0,-6.2528023,106.80011607,Kebayoran Lama,1,2024-01-27,2024-01-27,23337.333333333336,1,69000.0,1.0,11,7870797982.06983,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,14
50881,Thai Food,40185000.0,21,1913571.4285714286,242142.85714285713,5.380952380952381,-6.2528023,106.80011607,Kebayoran Lama,1,2024-01-02,2024-01-30,13591460.0,29,1385689.6551724137,0.7241379310344828,6,39884900186.244514,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,16
50906,Alcoholic Beverages,210172819.034,216,973022.3103425927,178526.0866939815,3.236111111111111,-6.2654782,106.78273088,Kebayoran Lama,1,2024-01-01,2024-03-31,71085117.90438844,91,2309591.417956044,2.3736263736263736,9,367113540.08832866,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,0
50906,Bakery and Pastries,1653485164.0617,525,3149495.5505937147,202590.77092704762,3.356190476190476,-6.2654782,106.78273088,Kebayoran Lama,2,2024-01-01,2024-03-31,559245426.6004239,91,18170166.63804066,5.769230769230769,6,1344556383.1305873,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,1
50906,Breakfast and Egg Dishes,2765459332.8832,276,10019780.191605797,721027.8910778986,3.260869565217391,-6.2654782,106.78273088,Kebayoran Lama,1,2024-01-01,2024-03-31,935339801.0329401,91,30389662.998716485,3.032967032967033,11,41619542.29265698,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,2
50906,Cakes and Desserts,499749783.5478,477,1047693.4665572327,171037.58592054507,2.989517819706499,-6.2654782,106.78273088,Kebayoran Lama,2,2024-01-01,2024-03-31,169026482.34661147,91,5491755.863162638,5.241758241758242,7,1526896639.3649328,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,3
50906,Chinese Food,79887.5,2,39943.75,39943.75,1.0,-6.2654782,106.78273088,Kebayoran Lama,2,2024-02-12,2024-03-29,27019.727777777778,47,1699.7340425531916,0.0425531914893617,5,574425356.7789074,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,4
50906,Coffee,687387792.2667,1063,646648.9108811853,155274.09993819377,2.753527751646284,-6.2654782,106.78273088,Kebayoran Lama,1,2024-01-01,2024-03-31,232489826.62887055,91,7553712.00293077,11.68131868131868,6,2623186989.542917,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,5
50906,Comfort Food,1658984292.3720999,999,1660644.9373094093,294866.17454354354,2.895895895895896,-6.2654782,106.78273088,Kebayoran Lama,1,2024-01-01,2024-03-31,561105353.9978524,91,18230596.619473625,10.978021978021978,7,240047218.4823745,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,6
50906,Indonesian Traditional Food,1359192.0,15,90612.8,68142.4,1.2,-6.2654782,106.78273088,Kebayoran Lama,1,2024-01-01,2024-02-07,459708.9386666667,38,35768.21052631579,0.39473684210526316,2,25713680.253349643,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,8
50906,Japanese Food,935825919.1012,342,2736333.0967871347,374795.8936885965,4.321637426900585,-6.2654782,106.78273088,Kebayoran Lama,3,2024-01-01,2024-03-31,316517121.97156143,91,10283801.308804395,3.758241758241758,10,4961722685.667572,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,9
50906,Non-Food Items/ Event,212667847.4192,306,694992.9654222223,69983.5604375817,4.663398692810458,-6.2654782,106.78273088,Kebayoran Lama,1,2024-01-01,2024-03-31,71928991.94933832,91,2337009.312298901,3.3626373626373627,13,222140906.15611684,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,10
50906,Seafood,589190786.5145,612,962730.0433243464,251118.35637091505,2.552287581699346,-6.2654782,106.78273088,Kebayoran Lama,3,2024-01-01,2024-03-31,199277417.12779313,91,6474624.027631869,6.725274725274725,11,265675922.8523896,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,11
50906,Set Meals and Combos,1257465340.3109,30,41915511.34369667,964922.9127333333,10.166666666666666,-6.2654782,106.78273088,Kebayoran Lama,2,2024-01-18,2024-03-30,425302721.7673755,73,17225552.60699863,0.410958904109589,10,2377957683.009119,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,12
50906,Snacks and Appetizers,52043102.7576,129,403434.90509767446,126843.93633953488,2.1627906976744184,-6.2654782,106.78273088,Kebayoran Lama,3,2024-01-01,2024-03-31,17602133.866014935,91,571902.2281054945,1.4175824175824177,11,18940642.067753457,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,13
50906,Steaks and BBQ,1327375135.3009999,727,1825825.4955997248,408444.6779635488,2.78404401650619,-6.2654782,106.78273088,Kebayoran Lama,1,2024-01-01,2024-03-31,448947767.9840271,91,14586539.948362635,7.989010989010989,10,3820977198.116809,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,14
50906,Tea and Beverages,15471142511.6349,4667,3315008.0376333618,286307.92193751875,4.588172273409042,-6.2654782,106.78273088,Kebayoran Lama,3,2024-01-01,2024-03-31,5232684200.601849,91,170012555.072911,51.285714285714285,14,4575203196.987181,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,15
50906,Thai Food,404475007.0524,291,1389948.477843299,287237.8693295533,2.814432989690722,-6.2654782,106.78273088,Kebayoran Lama,3,2024-01-01,2024-03-31,136802435.71861175,91,4444780.29727912,3.197802197802198,8,2389607460.0556917,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,16
50927,Alcoholic Beverages,393668573.3734,432,911269.8457717592,173224.26631064818,3.6064814814814814,-6.2231991,106.8421909,Tebet,1,2024-01-01,2024-03-31,133147459.70540328,91,4326028.278828572,4.747252747252747,16,751702441.7579541,2891856590.3908925,48860803.11988889,250,8.348,8,0
50927,Bakery and Pastries,1282298749.4982,1210,1059751.0326431405,165727.86333570248,2.890909090909091,-6.2231991,106.8421909,Tebet,1,2024-01-01,2024-03-31,433701932.60805786,91,14091195.049430769,13.296703296703297,6,1554328091.8824894,2891856590.3908925,48860803.11988889,250,8.348,8,1
50927,Breakfast and Egg Dishes,600869868.9856,486,1236357.7551144033,281303.76243251027,2.3868312757201644,-6.2231991,106.8421909,Tebet,3,2024-01-01,2024-03-31,203227542.35468516,91,6602965.5932483515,5.34065934065934,12,208334029.15333375,2891856590.3908925,48860803.11988889,250,8.348,8,2
50927,Cakes and Desserts,2775050743.4298,1050,2642905.469933143,233185.68562038094,4.674285714285714,-6.2231991,106.8421909,Tebet,2,2024-01-01,2024-03-31,938583829.2222568,91,30495063.114613187,11.538461538461538,10,2219605099.213917,2891856590.3908925,48860803.11988889,250,8.348,8,3
50927,Chinese Food,77000.0,2,38500.0,38500.0,1.0,-6.2231991,106.8421909,Tebet,3,2024-03-02,2024-03-02,26043.111111111113,1,77000.0,2.0,2,1089405493.26695,2891856590.3908925,48860803.11988889,250,8.348,8,4
50927,Coffee,1595395732.0922,2380,670334.3412152102,155930.9756387395,2.8285714285714287,-6.2231991,106.8421909,Tebet,1,2024-01-01,2024-03-31,539598289.832073,91,17531821.231782418,26.153846153846153,12,239555284.755402,2891856590.3908925,48860803.11988889,250,8.348,8,5
50927,Comfort Food,2159624708.0762,1898,1137842.3119474184,252926.80044014755,2.464699683877766,-6.2231991,106.8421909,Tebet,1,2024-01-01,2024-03-31,730433067.9315504,91,23732139.64918901,20.857142857142858,11,528031757.9510975,2891856590.3908925,48860803.11988889,250,8.348,8,6
50927,Indonesian Traditional Food,1803180.0,26,69353.07692307692,60620.769230769234,1.0769230769230769,-6.2231991,106.8421909,Tebet,1,2024-01-01,2024-02-14,609875.5466666666,45,40070.666666666664,0.5777777777777777,2,529186514.4097778,2891856590.3908925,48860803.11988889,250,8.348,8,8
50927,Japanese Food,1215605784.608,640,1899384.03845,309224.11566,3.6375,-6.2231991,106.8421909,Tebet,3,2024-01-01,2024-03-31,411144889.8163058,91,13358305.325362638,7.032967032967033,13,19255483330.684464,2891856590.3908925,48860803.11988889,250,8.348,8,9
50927,Non-Food Items/ Event,955147796.7514,726,1315630.574037741,138213.00991542698,4.0606060606060606,-6.2231991,106.8421909,Tebet,1,2024-01-01,2024-03-31,323052210.36791795,91,10496129.63463077,7.978021978021978,17,1971200046.1662717,2891856590.3908925,48860803.11988889,250,8.348,8,10
50927,Seafood,839969991.9852,1112,755368.6978284173,228313.3913606115,2.273381294964029,-6.2231991,106.8421909,Tebet,3,2024-01-01,2024-03-31,284096517.2892166,91,9230439.472364835,12.219780219780219,10,298846212.7501837,2891856590.3908925,48860803.11988889,250,8.348,8,11
50927,Set Meals and Combos,82169299.9134,138,595429.7095173913,189658.9677304348,2.101449275362319,-6.2231991,106.8421909,Tebet,3,2024-01-03,2024-03-31,27791483.2151544,89,923250.560824719,1.550561797752809,12,1599543316.5894606,2891856590.3908925,48860803.11988889,250,8.348,8,12
50927,Snacks and Appetizers,180126054.45160002,256,703617.4002015626,176294.23734765625,2.6171875,-6.2231991,106.8421909,Tebet,1,2024-01-01,2024-03-31,60922634.41674116,91,1979407.1917758244,2.8131868131868134,10,75533260.93985154,2891856590.3908925,48860803.11988889,250,8.348,8,13
50927,Steaks and BBQ,1746718927.5854,1378,1267575.4191476053,338599.11721698113,2.4034833091436867,-6.2231991,106.8421909,Tebet,1,2024-01-01,2024-03-31,590779157.285551,91,19194713.48994945,15.142857142857142,15,6518894985.8897085,2891856590.3908925,48860803.11988889,250,8.348,8,14
50927,Tea and Beverages,27736159153.3352,9624,2881978.299390607,268394.0896541771,4.268079800498753,-6.2231991,106.8421909,Tebet,3,2024-01-01,2024-03-31,9380985384.750261,91,304792957.72895825,105.75824175824175,19,13175062320.622467,2891856590.3908925,48860803.11988889,250,8.348,8,15
50927,Thai Food,516315394.2272,502,1028516.7215681274,255675.34085139443,2.4780876494023905,-6.2231991,106.8421909,Tebet,1,2024-01-01,2024-03-31,174629340.0030663,91,5673795.540958242,5.516483516483516,12,2057995452.3829148,2891856590.3908925,48860803.11988889,250,8.348,8,16
50939,Alcoholic Beverages,14934300.5912,106,140889.62821886793,72890.46819245283,1.5849056603773586,-6.22412,106.84319,Tebet,1,2024-01-03,2024-03-25,5051112.3332903115,83,179931.33242409638,1.2771084337349397,13,807509139.9938667,2891856590.3908925,48860803.11988889,250,8.348,8,0
50939,Breakfast and Egg Dishes,41345086.8142,312,132516.30389166667,30729.14143974359,3.051282051282051,-6.22412,106.84319,Tebet,1,2024-01-01,2024-03-31,13983827.140269423,91,454341.6133428571,3.4285714285714284,8,286398309.8404137,2891856590.3908925,48860803.11988889,250,8.348,8,2
50939,Cakes and Desserts,238196061.156,634,375703.5664921135,53626.278707886435,3.4290220820189274,-6.22412,106.84319,Tebet,3,2024-01-01,2024-03-31,80563201.12876266,91,2617539.1335824174,6.967032967032967,9,2561527425.048074,2891856590.3908925,48860803.11988889,250,8.348,8,3
50939,Coffee,30693558.0456,146,210229.84962739726,81367.16624246576,1.6986301369863013,-6.22412,106.84319,Tebet,3,2024-01-01,2024-03-31,10381243.4100896,91,337291.84665494505,1.6043956043956045,9,375772091.5014775,2891856590.3908925,48860803.11988889,250,8.348,8,5
50939,Comfort Food,4062923931.1808,310,13106206.229615483,536622.8262787097,5.406451612903226,-6.22412,106.84319,Tebet,3,2024-01-01,2024-03-31,1374171160.7238173,91,44647515.727261536,3.4065934065934065,10,382721916.4220828,2891856590.3908925,48860803.11988889,250,8.348,8,6
50939,Fried Food,1267200.0,4,316800.0,79200.0,4.0,-6.22412,106.84319,Tebet,3,2024-03-14,2024-03-14,428595.2,1,1267200.0,4.0,4,235537558.97971803,2891856590.3908925,48860803.11988889,250,8.348,8,7
50939,Japanese Food,5451005177.6494,3856,1413642.4215895745,191206.60322702283,3.1613070539419086,-6.22412,106.84319,Tebet,3,2024-01-01,2024-03-31,1843651084.5294192,91,59901155.79834505,42.37362637362637,11,22554340632.897617,2891856590.3908925,48860803.11988889,250,8.348,8,9
50939,Non-Food Items/ Event,58745291460.4942,504,116558117.97717103,1639975.6805984126,18.4484126984127,-6.22412,106.84319,Tebet,2,2024-01-01,2024-03-31,19868963022.860485,91,645552653.4120241,5.538461538461538,15,924081711.7558525,2891856590.3908925,48860803.11988889,250,8.348,8,10
50939,Seafood,212595876.2176,338,628981.8823005917,212423.51469763316,2.094674556213018,-6.22412,106.84319,Tebet,1,2024-01-01,2024-03-31,71904649.68959716,91,2336218.4199736263,3.7142857142857144,8,398485754.8294709,2891856590.3908925,48860803.11988889,250,8.348,8,11
50939,Set Meals and Combos,5386710276.2018,386,13955207.969434716,1599191.9076704665,4.424870466321243,-6.22412,106.84319,Tebet,3,2024-01-01,2024-03-31,1821905120.0842533,91,59194618.419800006,4.241758241758242,11,1360660033.3863664,2891856590.3908925,48860803.11988889,250,8.348,8,12
50939,Snacks and Appetizers,45784280.2802,166,275808.9173506024,80243.60762891566,2.5060240963855422,-6.22412,106.84319,Tebet,2,2024-01-01,2024-03-31,15485261.01921431,91,503123.9591230769,1.8241758241758241,8,93527689.87839419,2891856590.3908925,48860803.11988889,250,8.348,8,13
50939,Steaks and BBQ,21678757949.1296,5958,3638596.5003574356,452417.53437955683,4.078885532057737,-6.22412,106.84319,Tebet,3,2024-01-01,2024-03-31,7332237688.572278,91,238228109.3310945,65.47252747252747,12,7503772041.007768,2891856590.3908925,48860803.11988889,250,8.348,8,14
50939,Tea and Beverages,11076161418.544,3288,3368662.231917275,141959.85855182481,8.251824817518248,-6.22412,106.84319,Tebet,3,2024-01-01,2024-03-31,3746203928.6719933,91,121716059.54443957,36.13186813186813,16,15832141689.527132,2891856590.3908925,48860803.11988889,250,8.348,8,15
50939,Thai Food,56721530.075,498,113898.65476907631,45462.9359939759,1.8795180722891567,-6.22412,106.84319,Tebet,1,2024-01-01,2024-03-31,19184481.949811112,91,623313.5173076923,5.472527472527473,9,2474150781.862179,2891856590.3908925,48860803.11988889,250,8.348,8,16
50977,Alcoholic Beverages,331793472.6814,470,705943.5588965957,163521.30175914895,3.0808510638297872,-6.260616,106.812197,Mampang Prapatan,1,2024-01-01,2024-03-31,112219925.6491313,91,3646082.117378022,5.164835164835165,12,411525167.2408409,1263891997.88638,35430216.91333334,168,8.535714285714286,4,0
50977,Bakery and Pastries,1751219148.7112,1268,1381087.656712303,206772.71642350158,4.132492113564669,-6.260616,106.812197,Mampang Prapatan,1,2024-01-01,2024-03-31,592301232.0752103,91,19244166.469353847,13.934065934065934,5,131327803.60674405,1263891997.88638,35430216.91333334,168,8.535714285714286,4,1
50977,Breakfast and Egg Dishes,4920375810.8633995,472,10424525.023015676,391380.6945940678,2.516949152542373,-6.260616,106.812197,Mampang Prapatan,3,2024-01-01,2024-03-31,1664180440.9186876,91,54070063.85564175,5.186813186813187,6,184216883.45032826,1263891997.88638,35430216.91333334,168,8.535714285714286,4,2
50977,Cakes and Desserts,1217857230.2532,744,1636904.8793725807,212034.7414830645,4.346774193548387,-6.260616,106.812197,Mampang Prapatan,1,2024-01-01,2024-03-31,411906378.7656379,91,13383046.486298902,8.175824175824175,6,81802074.59459396,1263891997.88638,35430216.91333334,168,8.535714285714286,4,3
50977,Coffee,3170397186.1766,2440,1299343.1090887706,205367.42681811476,4.018032786885246,-6.260616,106.812197,Mampang Prapatan,1,2024-01-01,2024-03-31,1072298781.63573,91,34839529.518424176,26.813186813186814,7,1442699315.2662475,1263891997.88638,35430216.91333334,168,8.535714285714286,4,5
